x,y
298,0.9495
298,1.0182
298,1.0696
299,0.9725
299,1.0807
299,0.9359
299,1.0864
299,0.9127
299,0.9805
299,1.0139
299,1.0253
299,0.9465
299,1.1033
299,0.8668
299,1.0119
299,1.0944
299,1.1333
299,1.0962
299,1.0704
299,0.8368
299,0.9934
299,1.0516
299,0.9523
299,1.1364
299,0.8128
299,1.1225
299,1.0708
300,1.0994
300,0.9741
300,1.0621
300,1.1706
300,0.9701
300,1.1134
300,0.9839
300,0.9186
300,1.0112
300,1.005
300,1.0597
300,0.9344
300,0.9165
300,1.0278
300,0.9995
300,1.0318
300,1.058
300,1.0154
300,0.967
300,1.0636
300,1.0757
300,0.8848
300,1.0919
300,1.0442
301,1.1114
301,0.9061
301,1.1711
301,1.0101
301,1.0331
301,1.0949
301,0.8328
301,1.0768
301,0.8779
301,0.9543
301,1.0566
301,1.0366
301,1.0003
301,0.967
301,1.0191
301,1.1582
302,0.9736
302,0.9283
302,0.9804
302,0.9791
302,1.0021
302,1.1497
302,1.0245
302,1.0307
302,0.9377
302,0.9964
302,0.9912
302,0.9072
302,0.9253
302,0.949
302,1.2011
302,1.0047
302,0.9743
302,1.0614
302,0.9955
302,0.8588
303,1.1303
303,0.9163
303,0.8859
303,1.0854
303,0.9086
303,1.0039
303,1.113
303,1.0336
303,0.8929
303,0.8843
303,0.9263
303,1.03
303,1.2268
303,1.0892
303,0.9271
303,1.0055
303,1.0204
303,1.1059
303,0.974
303,0.9828
303,0.9875
303,1.0584
303,0.9914
303,0.9181
303,0.8774
303,1.1428
303,0.9268
303,1.0796
303,1.1655
303,0.8574
303,1.0451
303,0.9065
304,1.0082
304,1.0355
304,0.9827
304,1.0288
304,1.0927
304,0.9885
304,0.9043
304,1.0152
304,1.0788
304,0.8949
304,0.9373
304,0.8728
304,1.2046
304,1.1213
304,0.9539
304,0.9643
304,1.0432
304,1.0951
304,0.7702
304,1.1547
304,1.0011
304,0.9785
304,0.9399
304,0.9706
304,0.7935
304,1.0446
304,0.9955
304,1.023
305,1.0384
305,1.031
305,1.0211
305,0.957
305,1.029
305,1.0727
305,0.9844
305,1.0355
305,1.0637
305,1.1453
305,1.0867
305,1.0986
305,0.9115
305,1.0952
305,0.9645
305,1.1645
305,1.0797
306,0.9772
306,1.167
306,0.9828
306,1.1572
306,0.8995
306,0.8406
306,1.1031
306,0.979
306,0.9161
306,1.0824
306,0.9367
306,0.9433
306,1.0249
306,1.0434
306,0.9081
306,1.0204
306,1.0498
306,0.9498
307,1.1616
307,1.0147
307,0.901
307,0.9536
307,0.7997
307,1.0296
307,0.9049
307,0.949
307,1.0336
307,1.0377
307,1.0163
307,1.0562
307,0.9307
307,0.9008
307,1.07
307,0.9654
307,1.0887
308,1.265
308,0.9987
308,0.9986
308,0.9047
308,0.9421
308,1.0231
308,0.9889
308,0.849
308,0.947
308,0.9179
308,1.0145
308,0.8077
308,1.0059
308,0.9866
308,0.983
308,1.1513
308,1.1175
308,0.9087
309,1.0633
309,1.044
309,0.9321
309,0.922
309,1.1204
309,1.0012
309,0.9331
309,1.0334
309,1.0787
309,0.88
309,0.9011
309,0.9687
309,0.9518
309,1.1007
309,1.1007
309,1.0485
309,0.9565
309,1.0389
309,0.9807
309,0.9409
309,0.89
309,1.0429
310,1.0468
310,0.8866
310,1.026
310,1.1201
310,1.1269
310,1.085
310,1.026
310,0.8841
310,1.171
310,1.0929
310,1.0028
310,1.102
310,1.2438
310,0.9549
311,1.0438
311,0.9656
311,0.9871
311,1.1251
311,0.8929
311,1.2422
311,0.8933
311,1.0262
311,0.9916
311,1.094
311,1.051
311,1.0325
311,1.0286
312,1.0745
312,1.119
312,1.0474
312,1.0694
312,1.0037
312,0.9565
312,1.0681
312,1.0204
312,0.9771
312,1.1118
312,0.9733
312,1.1697
312,0.9557
312,0.9798
312,0.9948
312,0.9248
312,0.914
312,0.8887
312,0.8497
312,1.0112
312,0.966
313,0.9535
313,1.0973
313,1.0119
313,0.8869
313,0.8833
313,0.9643
313,1.0338
313,1.1309
313,0.9502
313,1.0295
313,0.9724
313,1.1447
313,1.0493
313,0.9692
313,1.0353
313,0.9926
313,0.9365
313,1.0695
313,0.9634
313,1.03
313,0.9356
314,1.1003
314,1.1485
314,1.1473
314,1.0018
314,0.9968
314,1.2213
314,1.1871
314,1.074
314,1.1084
314,0.9411
314,0.9178
314,1.0654
314,1.0386
314,0.9739
314,1.0535
314,1.0591
314,0.8596
314,1.0017
315,1.1354
315,1.062
315,0.9083
315,1.0474
315,1.1358
315,1.0582
315,0.7512
315,1.0372
315,0.9732
315,1.0317
315,0.983
315,1.0279
315,0.9869
316,1.0315
316,1.0334
316,0.9632
316,0.9614
316,0.9849
316,1.0864
316,1.0321
316,1.0776
316,1.0227
316,1.1377
316,0.9622
316,1.0748
316,1.0074
316,0.8919
316,1.1708
316,0.9652
316,1.0696
316,1.1024
316,1.0388
317,1.0216
317,0.9091
317,0.9526
317,1.0521
317,0.9527
317,0.9095
317,0.97
317,1.0352
317,1.0273
317,0.8948
317,1.0053
317,0.9387
317,0.9484
317,0.9924
317,0.8809
317,0.9392
317,0.9715
317,0.964
318,1.1156
318,1.0239
318,0.9823
318,1.0842
318,0.9653
318,1.0848
318,0.8333
318,1.3265
318,0.9987
318,1.0847
318,1.0496
318,0.9887
318,0.864
318,1.0384
318,0.9839
318,0.9595
318,1.1496
318,0.984
318,1.0023
318,0.8805
318,0.8607
318,0.9463
319,1.0303
319,0.8767
319,1.0639
319,0.9803
319,0.951
319,0.9067
319,1.0228
319,0.9738
319,1.1183
319,1.0521
319,0.9846
319,1.3429
319,0.9872
319,1.1262
319,0.9452
319,0.8766
320,0.9628
320,0.9568
320,1.0473
320,1.0145
320,0.7443
320,0.9259
320,1.0584
320,1.102
320,1.1231
320,1.0327
320,1.0461
320,1.3317
320,1.2939
320,0.9585
321,1.0621
321,1.2485
321,1.1151
321,1.05
321,0.9731
321,1.0313
321,0.9844
321,0.9157
321,1.0308
321,0.8862
321,0.8728
321,1.0238
321,0.9182
321,1.0138
321,1.0579
321,0.9711
321,0.9959
321,0.9878
321,0.9482
322,1.06
322,1.1718
322,1.0001
322,1.4348
322,0.995
322,0.9337
322,1.083
322,0.9732
322,1.0965
322,1.1305
322,0.8876
322,1.1896
323,0.9493
323,0.9491
323,1.0121
323,0.9168
323,1.1509
323,0.8225
323,1.0026
323,0.9753
323,1.0991
323,1.0409
323,1.0745
323,0.8916
323,0.998
323,1.1016
323,0.9533
323,1.0049
323,0.927
324,0.9285
324,1.0524
324,1.027
324,1.011
324,0.9995
324,1.005
324,0.9462
324,0.8488
324,1.0263
324,0.8414
324,0.9452
324,0.9643
324,0.9227
324,0.934
324,1.0614
324,0.9584
324,0.9758
324,0.9914
324,1.0149
324,1.1155
325,1.0049
325,1.0609
325,0.9129
325,1.0309
325,1.0508
325,0.9951
325,0.947
326,0.8838
326,0.9826
326,0.9676
326,0.9731
326,0.966
326,1.3801
326,0.9152
326,1.1186
326,1.0072
326,0.9719
326,1.1288
326,1.0224
326,0.9294
326,0.9487
326,0.9773
326,0.9758
326,0.9599
326,1.0233
327,0.9333
327,0.9472
327,0.9693
327,1.302
327,0.9959
327,1.0562
327,0.9551
327,1.0432
327,0.9829
327,0.9942
327,1.0284
327,1.0914
327,0.8628
327,1.0435
328,1.0333
328,1.1304
328,0.8804
328,0.9701
328,1.0503
328,0.9932
328,0.9501
328,1.0216
328,0.9698
328,0.9994
328,0.9611
328,1.1241
329,0.9753
329,0.9153
329,0.9981
329,0.9469
329,0.9575
329,1.005
329,1.1379
329,1.0329
329,0.9987
329,0.8236
329,1.0661
330,1.081
330,0.9616
330,0.9508
330,0.9641
330,0.9822
330,1.06
330,1.2052
330,0.8952
330,0.994
330,0.9531
330,1.1316
330,0.9873
330,0.9098
330,1.0174
330,1.0105
330,1.0078
330,1.0333
331,0.9963
331,0.9786
331,1.1026
331,0.911
331,1.0353
331,0.8906
331,0.915
331,0.9852
331,0.9509
331,1.0064
331,1.0818
331,0.9465
331,0.9828
331,1.0855
331,0.8658
331,1.3853
332,0.9422
332,1.0425
332,1.091
332,0.9863
332,0.9145
332,1.0052
332,0.938
332,0.9895
332,1.4317
332,0.867
332,0.9332
332,0.8187
332,1.0532
332,1.0698
332,1.1225
332,1.0661
332,0.9939
332,0.9454
332,0.9634
332,1.0015
333,0.9086
333,1.1968
333,0.9925
333,0.9106
333,1.0036
333,1.0138
333,1.0018
333,1.0297
333,0.9454
333,0.9163
333,0.9603
333,0.9457
333,1.0509
333,0.9444
333,0.9219
333,1.0796
333,1.0598
333,1.11
334,1.0678
334,0.9365
334,0.891
334,1.0015
334,0.8905
334,1.2489
334,0.9397
334,1.0116
334,0.9807
334,0.9049
334,1.0248
334,1.0714
334,1.0485
334,0.7636
334,1.0841
334,1.0724
335,0.8824
335,1.0846
335,0.9579
335,0.9961
335,0.934
335,1.0422
335,0.8379
335,1.0566
335,0.9639
335,1.0507
335,0.9192
335,1.128
335,0.9054
335,1.0638
335,1.046
335,1.1034
335,1.0103
336,1.0104
336,0.9403
336,1.0532
336,0.9786
336,1.0692
336,1.0168
336,0.9582
336,1.0874
336,0.9644
336,0.9818
336,1.0631
336,1.0565
336,0.8966
337,0.9868
337,1.0107
337,1.0863
337,0.9234
337,1.0941
337,1.2334
337,1.0313
337,0.9736
337,0.791
337,1.0954
337,0.8693
337,0.9289
337,1.1751
337,1.0062
337,0.8388
337,1.0779
337,1.0164
337,0.8645
337,1.0415
337,0.9002
337,0.984
337,1.0704
337,0.9245
337,1.0265
337,0.9551
338,1.089
338,0.9941
338,1.1282
338,0.8681
338,1.151
338,1.0029
338,1.0778
338,1.1398
338,1.0019
338,0.9059
338,1.149
338,0.9233
338,1.2148
338,1.1371
338,0.9363
338,0.9218
339,0.8576
339,1.0959
339,1.0581
339,1.0467
339,1.1561
339,0.9383
339,1.1298
339,0.9023
339,1.016
339,1.0256
339,0.8738
339,0.9884
339,0.8968
339,0.9448
339,1.0299
339,0.9539
339,1.042
339,1.0096
340,1.0479
340,0.9098
340,0.952
340,0.9084
340,1.1082
340,0.9124
340,1.085
340,0.9772
340,0.9361
340,0.9882
340,0.9654
340,0.9728
340,0.9375
340,1.1178
340,1.1457
340,1.2065
340,0.849
340,1.1158
340,0.9791
340,0.9074
340,1.0332
340,0.9956
340,0.9346
340,0.9209
341,0.9738
341,0.9504
341,0.9456
341,0.9663
341,0.9657
341,1.0676
341,1.0925
341,1.0092
341,0.9901
341,0.8806
341,1.0037
341,0.9046
341,0.9148
341,1.1622
341,1.0102
341,1.018
342,0.9644
342,0.8943
342,1.1476
342,0.8962
342,0.9366
342,1.0308
342,1.1097
342,1.0054
342,1.005
342,0.9451
342,0.9025
342,0.9628
342,0.946
342,1.0605
342,1.0455
342,1.1563
342,1.0772
343,1.0277
343,1.1033
343,1.0059
343,1.0057
343,1.0548
343,0.8746
343,0.9218
343,1.0249
343,1.1117
343,1.0701
343,0.9696
343,0.9792
343,0.9937
343,0.9883
343,1.0381
343,0.9362
343,0.9614
343,0.9373
344,1.035
344,1.0079
344,0.9096
344,0.9097
344,1.0335
344,0.8427
344,0.9842
344,1.077
344,0.8974
344,0.9127
344,1.2437
344,0.9983
344,0.9812
344,1.0861
344,0.9119
344,1.1167
344,0.9146
344,1.0041
344,0.988
345,0.8983
345,1.1878
345,0.9639
345,0.9918
345,0.9705
345,0.9813
345,1.0342
345,1.0493
345,0.9779
345,1.0452
345,0.9467
345,1.0042
345,0.9385
345,0.8238
345,1.0144
345,0.9208
345,1.0107
345,0.9839
345,1.0196
345,0.9179
345,0.9835
345,1.0153
346,0.9478
346,1.2095
346,1.0689
346,1.0703
346,1.0686
346,0.9653
346,0.9652
346,0.9906
346,0.9847
346,1.0762
346,1.006
346,0.9916
346,1.0443
346,0.9111
346,1.0751
346,1.1079
346,1.0453
346,0.9939
347,1.0406
347,0.9574
347,0.975
347,1.0022
347,1.1215
347,1.0421
347,0.9548
347,1.0723
347,0.8811
347,0.8146
347,0.9092
347,0.9222
347,1.0389
347,1.097
347,0.9817
347,1.0252
347,1.055
347,1.0818
347,1.0524
348,1.1085
348,0.9339
348,0.9836
348,0.9847
348,1.0685
348,1.0773
348,0.9489
348,1.041
348,1.0935
348,0.9789
349,1.0316
349,1.2007
349,1.0622
349,0.9376
349,1.0405
349,1.1311
349,1.0146
349,0.9767
349,0.9966
349,0.8837
349,1.0671
349,0.851
349,0.9917
349,0.9167
349,1.0179
349,0.8278
349,1.0922
349,1.3338
349,0.8731
349,0.9527
350,0.8918
350,0.8711
350,1.0762
350,0.986
350,1.0111
350,0.9637
350,1.0552
350,0.966
350,0.9908
350,0.9397
350,1.0205
351,0.9488
351,0.9369
351,1.1904
351,0.9711
351,1.04
351,0.9905
351,0.8858
351,0.8537
351,0.9902
351,0.9732
351,0.9879
351,0.995
351,1.0198
351,0.9947
351,0.94
351,0.987
351,0.9293
351,1.0046
351,0.983
351,0.9494
351,0.9507
351,0.8728
351,1.0035
351,0.9583
352,0.9117
352,0.9717
352,1.0616
352,1.2469
352,0.9461
352,1.2549
352,1.2184
352,1.1072
352,1.0524
352,1.0588
352,0.7728
352,1.0774
352,1.1914
352,0.8734
352,1.0574
352,0.9593
352,0.9692
352,1.0117
352,1.0008
352,1.2126
352,1.0338
353,1.0161
353,0.9797
353,1.0641
353,1.0596
353,1.1105
353,1.1021
353,0.8598
353,0.8236
353,0.9671
353,0.936
353,1.0098
353,1.0748
353,1.026
353,0.9985
353,0.9984
354,1.0734
354,0.8065
354,0.9501
354,0.9367
354,0.9719
354,0.9985
354,0.9417
354,1.1679
354,1.0153
354,1.0181
354,1.0902
354,1.0359
354,1.3947
354,1.1857
354,1.0314
354,1.1033
354,0.9517
355,0.9299
355,0.9033
355,1.0606
355,0.9779
355,1.016
355,1.0229
355,0.8504
355,1.0205
355,1.1099
355,1.0244
355,1.0149
355,0.952
355,1.0535
355,1.0383
355,1.0384
355,1.0706
355,1.0334
356,0.8239
356,0.9221
356,0.9734
356,0.7718
356,1.0398
356,0.9702
356,0.9044
356,0.9526
356,1.0745
356,0.8753
356,1.1639
356,1.0314
356,1.0706
356,1.0941
356,1.0706
357,0.996
357,1.0154
357,1.0453
357,0.9659
357,0.8797
357,1.0301
357,1.0675
357,0.894
357,1.0429
357,1.0214
357,1.0965
357,0.9595
357,0.9117
357,0.986
357,0.9131
357,0.9787
358,1.1047
358,0.9338
358,0.9422
358,0.9333
358,1.1528
358,0.9406
358,1.0756
358,0.9441
358,0.9316
358,0.9071
358,1.0509
358,1.1377
358,0.9824
358,1.0482
358,1.092
358,0.9357
358,0.9712
358,1.0866
358,1.0583
359,0.9625
359,1.0807
359,1.0232
359,1.0837
359,0.8337
359,0.8018
359,1.0522
359,1.0533
359,1.1945
359,0.9788
359,0.8848
360,1.0622
360,0.8628
360,1.0102
360,1.0875
360,1.0321
360,1.009
360,1.0226
360,1.0836
360,0.9231
360,1.0012
360,0.9785
360,1.1806
360,0.8716
360,0.9657
360,0.9579
360,0.9297
360,0.9999
361,1.133
361,1.0341
361,0.905
361,0.977
361,0.977
361,0.8358
361,1.0681
361,1.036
361,1.0975
361,1.0624
361,1.024
361,0.8976
361,0.8757
361,0.9906
361,0.8693
361,0.9777
361,0.9715
361,0.9159
361,1.1028
361,0.9618
361,1.042
361,0.9465
361,1.042
362,0.9792
362,1.1702
362,1.1778
362,0.977
362,0.9792
362,0.9399
362,1.1343
362,0.8771
362,1.17
362,0.8738
362,0.9036
362,1.0209
362,0.9301
362,0.9716
362,0.9916
362,1.1261
362,1.0949
362,0.9269
363,1.0697
363,1.2858
363,0.9097
363,0.9321
363,1.0953
363,1.08
363,0.8019
363,0.9204
363,1.0041
363,1.0706
363,1.0064
363,0.9774
363,1.0002
363,0.9978
363,1.0577
363,0.8984
364,1.0659
364,1.0899
364,0.9534
364,0.954
364,0.9797
364,0.9734
364,0.8837
364,1.0701
364,1.1826
364,1.2449
364,1.0541
364,0.9881
364,1.0472
364,1.0259
364,1.07
364,0.9526
364,0.9737
365,1.0712
365,0.9238
365,1.13
365,0.9726
365,1.0883
365,0.9739
365,0.9096
365,1.0502
365,1.094
365,0.9689
365,1.031
365,0.9945
365,1.0693
365,1.0851
365,1.1962
365,0.9599
365,0.9372
366,1.0052
366,1.017
366,0.9442
366,0.9175
366,1.0089
366,1.1148
366,1.062
366,1.1264
366,0.9162
366,0.9349
366,1.0563
366,0.8743
367,1.0088
367,0.964
367,0.9844
367,1.2217
367,1.072
367,0.9435
367,0.9396
367,0.9451
367,0.8775
367,1.0039
367,0.9851
367,1.1948
367,1.0958
367,1.0013
367,1.0922
368,1.0471
368,1.054
368,1.0105
368,0.8183
368,1.1398
368,1.1322
368,0.8654
368,1.2909
368,1.1172
368,0.9817
368,1.0536
368,0.836
368,0.9204
368,0.9585
368,0.9247
368,0.9062
369,0.8925
369,0.843
369,1.0333
369,1.1242
369,0.9816
369,0.954
369,0.9384
369,1.0386
369,0.9006
369,0.9557
369,1.0461
370,1.1042
370,0.9277
370,0.83
370,0.99
370,0.9225
370,1.0516
370,0.802
370,0.9813
370,1.0783
370,0.8585
370,1.0136
370,0.8204
370,0.969
370,0.8479
370,1.1011
370,1.0313
370,0.8355
371,0.9868
371,1.0794
371,1.1183
371,1.0349
371,1.1142
371,0.9888
371,0.925
371,1.0008
371,0.9304
371,0.9915
371,1.0068
372,1.1024
372,0.9675
372,1.0212
372,0.925
372,1.0042
372,0.8754
372,0.9229
372,0.8593
373,0.9431
373,1.0926
373,1.0932
373,1.0319
373,1.1069
373,0.8995
373,0.9864
373,1.2963
373,0.9706
373,0.9377
373,0.9969
373,0.8725
373,0.9894
373,1.0523
373,1.0074
373,1.0258
373,1.0239
373,0.9472
373,0.9825
373,1.0107
373,1.0518
373,0.9859
373,0.9516
373,1.0124
373,1.1703
373,0.8313
373,1.0849
373,0.9099
374,0.9386
374,1.0251
374,0.9596
374,1.0747
374,1.2865
374,1.0009
374,1.0507
374,0.9758
374,0.9543
374,1.0967
374,0.9541
374,0.9914
374,1.0209
375,1.0077
375,0.8403
375,1.1079
375,1.0333
375,0.9586
375,0.8485
375,1.0326
375,0.9199
375,0.9939
375,1.077
375,1.0399
375,1.005
376,1.0276
376,1.1012
376,1.0949
376,1.1529
376,1.0439
376,1.0631
376,0.884
376,0.906
376,0.9503
377,1.1223
377,0.9782
377,0.9381
377,0.9125
377,1.0234
377,0.9238
377,0.9615
377,1.0073
377,0.9743
377,1.0488
377,1.0498
377,0.9797
377,0.8741
377,0.9166
377,1.0946
378,1.0256
378,0.9964
378,1.0954
378,0.8798
378,1.0612
378,0.9993
378,1.1479
378,1.0532
379,1.1408
379,0.9364
379,1.031
379,0.8961
379,1.0101
379,0.9948
379,1.0737
379,0.7213
379,0.9611
379,0.9766
379,1.167
379,0.9637
379,1.0152
379,1.0077
379,1.141
380,1.0152
380,0.9558
380,0.8865
380,1.0513
380,1.082
380,0.9261
380,1.0779
380,1.0305
380,0.9403
380,1.0768
380,1.1034
380,1.046
380,0.9615
380,0.9743
380,1.1987
380,1.0436
380,1.0894
380,1.0293
380,1.0229
380,1.1946
380,0.882
380,1.0118
380,0.987
381,0.988
381,0.9304
381,1.1248
381,1.017
381,1.1514
381,0.9743
381,0.9246
381,1.0476
382,0.8997
382,0.9926
382,1.0482
382,0.902
382,0.9399
382,0.9841
382,1.0203
382,0.852
382,1.182
382,1.1372
383,0.9274
383,1.1253
383,1.0333
383,1.0
383,0.8295
383,0.9599
383,0.9601
383,0.9926
383,0.9096
383,1.1344
384,1.0464
384,0.8267
384,1.0455
384,1.0147
384,0.9151
384,0.9146
384,1.0254
384,0.956
384,1.0937
384,0.9029
384,1.013
384,1.0099
384,0.9448
384,1.0704
384,1.0821
384,1.0488
384,0.8067
384,0.9696
384,0.8462
385,0.9877
385,1.0122
385,1.0884
385,0.8439
385,1.0272
385,0.9462
385,0.9555
385,0.9866
385,0.9569
385,0.9421
385,0.9341
385,0.9729
386,0.9602
386,0.9945
386,0.8531
386,0.9415
386,1.0211
386,0.985
386,1.0377
386,1.027
386,1.1178
386,1.0335
386,1.0268
387,0.9869
387,0.9336
387,1.0353
387,0.9893
387,1.0587
387,0.9576
387,0.9856
387,1.2489
387,0.8402
387,0.969
387,1.1773
387,1.0109
387,1.005
388,0.936
388,0.9446
388,1.0163
388,1.0849
388,0.9782
388,1.0485
388,0.9908
388,0.9097
388,1.0181
388,0.9864
388,0.9951
388,0.8827
388,0.9301
388,0.9921
388,1.2247
388,1.0408
389,0.9816
389,0.9656
389,0.9968
389,0.8703
389,1.2514
389,1.0111
389,1.0307
389,1.0394
389,1.1361
389,0.8457
389,1.1296
389,0.8618
389,1.0871
389,1.1188
389,0.8957
389,1.0203
389,0.9281
390,1.0243
390,0.9651
390,0.9409
390,1.5079
390,0.8783
390,1.1824
390,0.7181
390,1.0669
390,1.0127
390,0.9195
390,1.0363
390,1.0069
390,1.0649
390,0.9425
391,1.0841
391,0.9913
391,0.9697
391,0.9291
391,0.9658
391,1.0014
391,0.9663
391,0.9869
391,0.9424
391,0.9344
391,0.9937
391,1.2198
391,0.8403
391,1.0907
391,1.0937
391,1.2191
391,1.0905
391,1.0345
392,0.9111
392,0.8481
392,0.9763
392,0.9773
392,1.0364
392,0.9927
392,1.0627
392,1.123
392,1.1122
392,0.8627
392,0.9399
392,1.0247
392,1.0285
392,0.8946
392,0.8788
392,1.0189
392,1.1722
393,0.9465
393,1.0213
393,1.0244
393,1.1222
393,0.8544
393,0.9402
393,0.9755
393,0.8919
393,0.9031
393,0.9782
393,0.8991
393,1.1356
393,0.9861
393,0.9728
393,1.018
393,0.9056
393,1.0345
393,1.1164
394,0.9306
394,1.0788
394,0.9934
394,0.859
394,1.0032
394,1.1326
394,0.9078
394,0.9106
394,0.7698
394,1.059
394,0.8677
394,1.0156
395,0.8602
395,0.9786
395,1.0853
395,0.816
395,1.0624
395,1.0341
395,1.0762
395,1.0189
395,1.1014
395,1.0902
396,0.9791
396,1.0073
396,0.8443
396,1.1103
396,1.1058
396,0.9295
396,1.0093
396,0.8587
396,0.9455
396,0.9588
396,1.0277
396,1.0755
396,0.9458
396,1.1555
396,0.7694
396,0.9544
396,0.7559
396,1.0186
396,0.9722
396,0.9721
396,1.1515
397,0.8779
397,0.9652
397,0.9095
397,0.8887
397,0.9068
397,0.8685
397,1.0979
397,1.0281
397,1.1273
397,0.9992
397,1.0062
397,0.9525
397,1.1243
397,1.0481
397,0.9113
397,1.032
397,0.8683
397,0.8737
397,1.0794
397,0.9426
397,0.8389
398,0.9631
398,0.9728
398,0.9582
398,1.0763
398,0.775
398,0.956
398,1.2138
398,0.9945
398,1.0795
398,0.9168
398,1.122
398,0.8746
398,0.986
398,0.8394
398,0.8749
398,1.111
399,1.1222
399,0.9965
399,0.9418
399,1.1434
399,0.9739
399,1.2139
399,1.0913
399,1.053
399,0.9292
399,1.0861
399,1.1295
399,1.0348
399,0.9831
399,0.9588
399,1.1326
400,1.0368
400,1.065
400,1.028
400,1.1146
400,1.0399
400,1.0
400,1.0548
400,1.0239
400,0.8638
400,1.0416
400,1.0513
401,0.9586
401,0.882
401,0.9117
401,1.1157
401,0.9041
401,1.1935
401,0.8724
401,1.0288
401,1.136
401,1.0408
401,1.0189
401,0.8779
401,1.0043
401,0.9017
401,0.9817
402,0.9313
402,0.9244
402,1.198
402,0.9516
402,0.8092
402,1.0266
402,1.0047
402,1.0006
402,0.9596
402,0.9249
402,0.9914
402,1.0971
402,1.277
403,1.1615
403,0.998
403,0.9128
403,0.9883
403,0.9916
403,0.9762
403,0.9339
403,0.8669
403,1.0984
403,1.0628
403,1.0527
404,0.934
404,0.9554
404,1.0566
404,1.1222
404,1.0766
404,1.0091
404,1.0467
404,0.9944
405,1.0973
405,0.8608
405,0.9036
405,0.9388
405,0.8406
405,0.9489
405,0.9116
405,0.9996
405,1.1252
405,0.9623
405,0.8372
405,0.9943
405,1.1724
405,0.981
405,0.8748
405,1.0428
406,1.0294
406,0.9453
406,1.063
406,0.9876
406,0.9102
406,0.8391
406,0.9212
406,0.9963
406,0.9776
406,0.9343
406,1.0606
407,1.1474
407,0.9775
407,0.9479
407,0.9783
407,0.8814
407,1.0775
407,1.0661
407,1.1118
407,1.0905
407,0.8441
408,1.0722
408,0.9941
408,1.1647
408,1.0284
408,0.8781
408,1.0885
408,1.0047
408,0.9895
408,0.969
408,1.0574
409,1.0653
409,0.9595
409,0.9176
409,1.163
409,1.0484
409,1.0301
409,1.0388
409,1.1046
409,0.8961
409,0.9699
409,0.8782
409,1.1691
409,0.9092
409,1.0876
409,0.9521
409,1.1038
409,0.9143
409,0.8808
410,1.0464
410,0.9758
410,0.877
410,1.0351
410,1.1339
410,0.9615
410,0.9391
410,1.0977
410,1.068
410,0.8968
410,0.7829
410,1.2474
410,0.9588
410,0.9377
410,1.0165
411,0.9552
411,1.0
411,0.95
411,0.8502
411,1.0357
411,1.0205
411,1.022
411,0.9267
411,1.0261
411,1.0152
411,1.0717
411,0.9404
411,1.0383
411,0.907
411,1.1671
412,0.7495
412,1.0271
412,0.9658
412,0.918
412,0.9852
412,0.8699
412,1.1237
412,1.0877
412,1.0547
412,1.0894
412,0.9574
412,0.9382
413,1.0911
413,1.013
413,1.1525
413,0.8445
413,1.1104
413,0.8384
413,0.9738
413,1.0497
413,0.7798
414,0.9603
414,0.9349
414,1.1078
414,0.7583
414,0.9883
414,1.0353
414,1.0227
414,0.8268
414,1.0911
415,0.9786
415,1.0989
415,1.2787
415,1.1169
415,0.865
415,0.9656
415,1.033
415,1.0156
415,0.9777
416,0.9808
416,0.9287
416,0.9751
416,0.9855
416,1.0796
416,1.1987
416,0.7301
416,1.1874
416,1.0285
416,0.9499
416,0.824
416,0.9124
416,0.9062
416,1.0652
416,0.904
416,0.9843
416,0.776
416,0.9617
417,0.8739
417,1.0782
417,1.1089
417,1.0355
417,0.8793
417,0.9842
417,1.0122
417,1.1255
417,1.1124
417,1.0621
417,0.8933
418,0.993
418,1.1589
418,0.9833
418,0.8972
418,1.0048
418,0.9398
418,0.9675
418,0.8999
418,0.9983
418,0.9314
419,0.9103
419,1.0887
419,0.9852
419,1.003
419,1.0057
419,0.97
419,0.9935
419,1.059
420,1.0897
420,0.9837
420,0.9626
420,1.0574
420,1.0855
420,0.8103
420,0.9295
420,1.0039
420,0.9303
420,0.8886
421,1.0875
421,0.9941
421,1.0361
421,1.005
421,1.1441
421,0.9884
421,1.0769
421,1.0388
421,1.1607
421,1.0469
421,0.8727
421,1.0048
421,0.9785
421,1.1082
421,1.091
421,1.2291
421,0.9374
421,1.0463
421,1.0209
421,0.974
422,1.0536
422,1.0214
422,1.0665
422,0.9237
422,1.0041
422,1.016
422,1.0597
422,1.0586
422,1.0902
422,0.9578
422,0.916
422,1.1654
422,1.0875
423,0.9042
423,0.8706
423,1.0402
423,1.1333
423,1.0231
423,1.0386
423,1.0153
423,1.0295
423,1.0614
423,1.0848
423,1.0065
424,0.8001
424,1.0465
424,1.0169
424,1.1017
424,0.9793
424,1.036
424,1.1797
424,0.9653
424,0.9794
424,1.0507
424,0.9625
424,0.9029
424,0.9736
424,1.032
425,1.0241
425,1.0511
425,1.0232
425,1.0607
425,0.9434
425,1.0381
425,0.9608
425,0.973
425,1.2187
425,1.0405
425,0.9214
425,0.8822
425,0.9809
425,1.066
425,0.9766
425,1.0333
425,0.9917
425,0.9243
425,0.9551
425,1.0231
426,1.123
426,0.8947
426,1.0121
426,0.8433
426,1.0361
426,0.9981
426,0.9062
426,1.0274
426,0.9932
426,0.991
426,0.856
426,1.1385
426,0.9878
426,1.0783
426,0.8732
426,1.0855
427,1.0821
427,1.0437
427,0.9772
427,1.0632
427,1.1378
